1.98E+02
1.17E+02
9.04E+01
7.96E+01
7.24E+01
6.71E+01
6.31E+01
6.01E+01
5.78E+01
5.59E+01
5.46E+01
5.32E+01
5.22E+01
5.14E+01
5.04E+01
4.97E+01
4.93E+01
4.85E+01
4.80E+01
4.76E+01
4.70E+01
4.67E+01
4.64E+01
4.59E+01
4.55E+01
4.51E+01
4.48E+01
4.44E+01
4.41E+01
4.38E+01
4.36E+01
4.34E+01
4.30E+01
4.26E+01
4.27E+01
4.23E+01
4.20E+01
4.18E+01
4.14E+01
4.13E+01
4.12E+01
4.09E+01
4.08E+01
4.05E+01
4.04E+01
4.01E+01
3.99E+01
3.98E+01
3.96E+01
3.95E+01
