2.42E+02
2.26E+02
1.78E+02
1.21E+02
9.65E+01
8.56E+01
7.89E+01
7.39E+01
6.99E+01
6.67E+01
6.43E+01
6.21E+01
6.05E+01
5.89E+01
5.74E+01
5.60E+01
5.47E+01
5.34E+01
5.27E+01
5.18E+01
5.11E+01
5.05E+01
4.96E+01
4.91E+01
4.87E+01
4.78E+01
4.74E+01
4.72E+01
4.68E+01
4.62E+01
4.59E+01
4.57E+01
4.53E+01
4.49E+01
4.46E+01
4.42E+01
4.40E+01
4.36E+01
4.35E+01
4.33E+01
4.31E+01
4.28E+01
4.24E+01
4.23E+01
4.20E+01
4.18E+01
4.15E+01
4.13E+01
4.11E+01
4.08E+01
