1.42E+02
8.68E+01
7.37E+01
6.67E+01
6.21E+01
5.90E+01
5.68E+01
5.51E+01
5.37E+01
5.26E+01
5.17E+01
5.08E+01
5.01E+01
4.96E+01
4.89E+01
4.84E+01
4.78E+01
4.73E+01
4.69E+01
4.65E+01
4.62E+01
4.57E+01
4.54E+01
4.50E+01
4.48E+01
4.45E+01
4.42E+01
4.38E+01
4.36E+01
4.33E+01
4.30E+01
4.28E+01
4.26E+01
4.23E+01
4.22E+01
4.19E+01
4.17E+01
4.15E+01
4.12E+01
4.11E+01
4.09E+01
4.07E+01
4.05E+01
4.04E+01
4.01E+01
3.99E+01
3.98E+01
3.96E+01
3.94E+01
3.93E+01
