6.98E+01
3.98E+01
3.63E+01
3.38E+01
3.32E+01
3.19E+01
3.11E+01
3.02E+01
2.85E+01
2.91E+01
2.72E+01
2.64E+01
2.63E+01
2.61E+01
2.52E+01
2.55E+01
2.46E+01
2.41E+01
2.36E+01
2.34E+01
2.35E+01
2.36E+01
2.35E+01
2.30E+01
2.26E+01
2.31E+01
2.23E+01
2.17E+01
2.17E+01
2.22E+01
2.07E+01
2.03E+01
2.02E+01
2.05E+01
2.06E+01
2.02E+01
2.03E+01
2.04E+01
1.95E+01
1.90E+01
1.92E+01
2.06E+01
2.12E+01
1.90E+01
2.01E+01
1.92E+01
1.84E+01
1.75E+01
1.89E+01
1.85E+01
