1.03E+02
6.86E+01
6.15E+01
5.77E+01
5.50E+01
5.30E+01
5.15E+01
5.04E+01
4.93E+01
4.84E+01
4.77E+01
4.70E+01
4.64E+01
4.58E+01
4.54E+01
4.48E+01
4.43E+01
4.38E+01
4.34E+01
4.31E+01
4.27E+01
4.24E+01
4.20E+01
4.17E+01
4.13E+01
4.11E+01
4.08E+01
4.05E+01
4.04E+01
4.01E+01
3.98E+01
3.96E+01
3.94E+01
3.91E+01
3.90E+01
3.87E+01
3.85E+01
3.84E+01
3.81E+01
3.79E+01
3.77E+01
3.76E+01
3.74E+01
3.73E+01
3.71E+01
3.69E+01
3.68E+01
3.65E+01
3.65E+01
3.63E+01
