1.02E+02
7.78E+01
7.00E+01
6.49E+01
6.07E+01
5.76E+01
5.47E+01
5.25E+01
5.04E+01
4.87E+01
4.72E+01
4.57E+01
4.44E+01
4.35E+01
4.22E+01
4.13E+01
4.03E+01
3.94E+01
3.86E+01
3.79E+01
3.70E+01
3.65E+01
3.58E+01
3.51E+01
3.45E+01
3.40E+01
3.34E+01
3.29E+01
3.24E+01
3.18E+01
3.14E+01
3.09E+01
3.06E+01
3.01E+01
2.96E+01
2.92E+01
2.88E+01
2.84E+01
2.80E+01
2.75E+01
2.72E+01
2.70E+01
2.65E+01
2.63E+01
2.59E+01
2.53E+01
2.51E+01
2.50E+01
2.48E+01
2.45E+01
